1,4181
1,4492
1,4183
1,4496
2,4183
2,2127
2,2125
2,4492
3,4469
3,4480
3,4365
3,4504
4,1905
4,4472
4,4492
4,4490
6,4183
6,2290
6,4492
6,4450
7,4183
7,2374
7,2375
7,4454
8,1905
8,4480
8,4454
8,4476
9,4181
9,4040
9,2458
9,4492
10,4183
10,4040
10,4504
10,4496
11,4181
11,2290
11,4472
11,4450
12,4181
12,2290
12,1905
12,4368
14,1905
14,4450
14,4435
14,4504
15,4183
15,4480
15,2127
16,4183
16,4471
16,4472
16,2127
17,4183
17,4480
17,2290
17,2454
18,4181
18,2454
18,4492
18,2125
19,4183
19,4450
19,2375
19,2290
21,4181
21,2125
21,4471
21,4440
22,4183
22,2302
22,2375
22,4472
23,4183
23,2458
23,2374
23,4331
25,2125
25,2127
25,4504
25,4471
26,4183
26,2458
26,2375
26,4331
27,4181
27,2458
27,2125
27,4331
29,4183
29,1852
29,2302
29,4331
30,4181
30,2302
30,2125
30,4472
31,2125
31,2302
31,2374
31,4472
32,4181
32,2125
32,4480
32,4476
33,4181
33,2374
33,1905
33,4504
34,4181
34,2375
34,2125
34,4454
35,4055
35,4365
35,4429
35,4445
36,4183
36,2127
36,2375
36,4471
37,2125
37,4450
37,4331
37,4368
38,4183
38,2290
38,2454
38,2375
39,2125
39,2127
39,4450
39,4471
40,2125
40,4440
40,4480
40,4471
41,2125
41,4492
41,4469
41,4454
42,2125
42,2374
42,4490
42,4504
43,1905
43,4331
43,4440
43,4499
44,2125
44,4504
44,4469
44,4331
45,1905
45,4454
45,4480
45,4495
46,4055
46,4169
46,4429
46,4445
47,4055
47,1930
47,4429
47,4169
48,4055
48,2325
48,4429
48,4365
49,2125
49,2454
49,1905
49,4496
50,4183
50,2127
50,4492
50,1905
51,2125
51,2290
51,1905
51,4480
52,2125
52,2290
52,4469
52,4496
53,4183
53,2454
53,4469
53,4472
55,1905
55,4040
55,4469
55,4331
56,2125
56,2290
56,4365
56,4472
58,1905
58,2290
58,4469
58,4331
59,2125
59,2454
59,1905
59,4504
60,2125
60,2302
60,4469
60,4331
61,2125
61,4492
61,4365
61,2374
62,1905
62,4450
62,4469
62,4454
63,4183
63,2127
63,1905
63,2374
65,1905
65,4040
65,4469
65,4471
66,4469
66,4504
66,4365
66,4471
75,4425
75,4024
75,4169
76,2125
76,2290
76,1905
76,4472
77,2125
77,2375
77,1905
77,4331
78,1905
78,2454
78,4469
78,4492
79,1905
79,2290
79,4365
79,4472
80,1905
80,4450
80,4469
80,4454
81,2125
81,2127
81,4365
81,4450
82,1905
82,2290
82,4365
82,4471
83,1905
83,2374
83,4469
83,4471
84,1905
84,4450
84,4469
84,4454
85,1905
85,4040
85,4469
85,4454
86,1905
86,2454
86,4365
86,4368
89,1905
89,2458
89,4365
89,4480
90,1905
90,2454
90,4365
90,4450
91,1905
91,4040
91,4469
91,4471
92,2125
92,4492
92,4365
92,2374
93,2125
93,2127
93,4480
93,4471
94,1905
94,2290
94,4469
94,4331
95,1905
95,4450
95,4469
95,4454
97,2125
97,4492
97,4365
97,2374
98,1905
98,4331
98,4440
98,4499
99,2125
99,2302
99,1905
99,4471
100,1905
100,2127
100,4365
100,4472
101,4469
101,2302
101,4365
101,4454
102,1905
102,4040
102,4469
102,4471
103,4480
103,4469
103,4435
103,4365
105,4472
105,4450
105,4490
105,4368
106,1905
106,4040
106,4469
106,4471
107,1905
107,2290
107,4469
107,4331
108,4469
108,4454
108,4365
108,4480
109,1905
109,4480
109,4469
109,4492
110,1905
110,2374
110,4469
110,4471
111,4469
111,4471
111,4472
111,4492
112,1905
112,4499
112,4472
112,4471
113,4469
113,4471
113,4365
113,4368
114,2125
114,2290
114,4469
114,4496
115,2125
115,2302
115,1905
115,4476
116,1905
116,4480
116,4469
116,4492
117,2125
117,2302
117,4469
117,4331
118,2125
118,2290
118,4469
118,4496
119,2125
119,4492
119,4365
119,2374
121,4365
121,4440
121,4504
121,4169
122,4469
122,4450
122,4471
122,4492
123,1905
123,4471
123,4450
123,4495
124,1905
124,4454
124,4440
124,4495
125,4471
125,4440
125,4504
125,4435
126,4365
126,2302
126,4472
126,4471
127,4469
127,4472
127,2375
127,4454
128,4169
128,4331
128,4450
128,4492
129,4494
129,4454
129,4440
129,4504
130,4365
130,4450
130,4331
130,4454
132,4480
132,4469
132,4504
132,4440
133,4365
133,4467
133,4169
133,4447
134,4169
134,4490
134,4476
134,4480
135,4169
135,4472
135,4499
135,4492
136,4469
136,4496
136,4450
136,4368
140,4169
140,4499
140,4472
140,4492
141,4469
141,4454
141,4440
141,4450
142,4469
142,4440
142,4169
142,4454
143,4469
143,4504
143,4365
143,4368
144,4469
144,4450
144,4169
144,4440
145,4469
145,4454
145,4169
145,4368
146,4365
146,4454
146,4471
146,4368
147,4365
147,4454
147,4471
147,4368
148,4469
148,4480
148,4169
148,4476
149,4469
149,4480
149,4365
149,4454
150,4365
150,4480
150,4450
150,4492
151,4365
151,4467
151,4169
151,4450
152,4169
152,4447
152,4469
152,4440
154,4365
154,4467
154,4169
154,4476
155,4365
155,4467
155,4169
155,4435
156,4365
156,4484
156,4169
156,4463
157,4464
157,4484
157,4365
157,4440
158,4491
158,4463
158,4169
158,4368
160,4500
160,4484
160,4365
160,4476
161,4430
161,4463
161,4169
161,4504
162,4055
162,4429
162,4365
162,4445
163,4055
163,4429
163,4169
163,4445
164,4469
164,4480
164,4169
164,4368
165,4498
165,4368
165,4169
165,4024
166,4469
166,4450
166,4169
166,4499
167,4469
167,4472
167,4365
167,4495
168,4469
168,4454
168,4365
168,4368
169,4469
169,4440
169,4450
169,4495
170,4469
170,4504
170,4365
170,4480
171,4469
171,4492
171,4365
171,4368
172,4469
172,4496
172,4169
172,4368
173,4365
173,4496
173,4169
173,4447
175,4464
175,4463
175,4365
175,4471
176,4464
176,4463
176,4440
176,4454
177,4464
177,4463
177,4440
177,4467
180,4467
180,4472
180,4447
180,4490
181,4484
181,4447
181,4463
181,4493
182,4467
182,4498
182,4447
182,4024
183,4484
183,4466
183,4463
183,4490
184,4463
184,4502
184,4484
184,3231
185,4207
185,4476
185,4499
185,2322
189,4469
189,4368
189,4365
189,4454
191,4504
191,4368
191,4454
191,4450
192,4469
192,4496
192,4499
192,4495
193,4365
193,4480
193,4476
193,4492
195,2273
195,4492
195,4495
195,4496
196,4469
196,4492
196,4496
196,4472
197,4464
197,4450
197,4471
197,4504
198,4491
198,4492
198,4368
198,4440
199,4454
199,4504
199,4495
199,4435
201,4331
201,4495
201,4499
201,4454
203,4494
203,4450
203,4471
203,4463
204,4169
204,4496
204,4499
204,4450
205,4368
205,4454
205,4331
205,4495
206,4492
206,4480
206,4496
206,4476
207,4401
207,4480
207,4492
207,4504
208,4464
208,4450
208,4471
208,4504
209,4430
209,4450
209,4504
209,4484
210,4486
210,4440
210,4476
210,4484
212,4471
212,4169
212,4440
212,4447
213,4469
213,4480
213,4495
213,4447
214,4469
214,4480
214,4472
214,4454
215,4471
215,4454
215,4440
215,4495
216,4469
216,4440
216,4450
216,4490
217,4486
217,4490
217,4480
217,4496
222,4331
222,4504
222,4499
222,4435
223,4469
223,4472
223,4496
223,4440
224,4469
224,4450
224,4365
224,4495
225,4469
225,4496
225,4365
225,4368
226,4365
226,4450
226,4440
226,4476
227,4500
227,4450
227,4480
227,4496
229,4469
229,4496
229,4365
229,4504
230,4469
230,4496
230,4169
230,4467
231,4464
231,4368
231,4471
231,4472
233,4480
233,4454
233,4476
233,4495
234,4169
234,4413
234,4496
234,4463
235,4469
235,4450
235,4169
235,4472
236,4469
236,4368
236,4365
236,4476
237,4469
237,4450
237,4365
237,4331
239,4469
239,4450
239,4472
239,4368
240,4365
240,4454
240,4492
240,4495
241,4480
241,4472
241,4476
241,4490
242,4464
242,4450
242,4471
242,4476
243,4257
243,4368
243,1814
243,4024
244,4471
244,4469
244,4440
244,4454
247,4365
247,4450
247,4331
247,4492
249,4458
249,4471
249,4504
249,4454
250,4469
250,4331
250,4496
250,4499
252,4474
252,4499
252,4495
252,4463
253,4467
253,4169
253,4447
253,4368
254,4169
254,4471
254,4435
254,4463
256,4469
256,4492
256,4472
256,4490
257,4469
257,4496
257,4480
257,4476
258,4491
258,4492
258,4368
258,4024
259,4476
259,4440
259,4464
259,4499
260,4454
260,4401
260,4492
260,4490
261,4368
261,4504
261,4430
261,4472
262,4450
262,4486
262,4480
262,4484
263,4471
263,4448
263,4447
263,4495
264,4480
264,4484
264,4450
264,4435
265,4504
265,4437
265,4499
265,4471
266,4467
266,4501
266,4496
266,4472
267,4467
267,4501
267,4331
267,4440
268,4440
268,4448
268,4496
268,4472
269,4492
269,4503
269,4368
269,4435
270,4467
270,4425
270,4447
270,4024
271,4471
271,4425
271,4440
271,4024
272,4480
272,4467
272,4476
272,4447
273,4365
273,4368
273,4467
273,4492
274,4464
274,4496
274,4440
274,4024
275,4472
275,4467
275,4490
275,4447
285,4055
285,4169
285,4429
285,4445
286,4413
286,4480
286,4463
286,4454
287,4486
287,4450
287,4476
287,4484
288,4454
288,4503
288,4495
288,4490
289,4501
289,4495
289,4499
289,4476
290,4401
290,4476
290,4492
290,4471
292,4472
292,4496
292,4490
292,4450
304,4169
304,4368
304,4024
304,2322
305,4365
305,4450
305,4472
305,4447
306,4365
306,4450
306,4454
306,2028
307,4169
307,4368
307,3231
307,1814
308,4469
308,4450
308,4484
308,4440
309,4469
309,4368
309,4499
309,4024
310,4365
310,4368
310,4495
310,4490
311,4365
311,4450
311,959
311,4024
313,4401
313,4450
313,4496
313,4331
315,4464
315,4368
315,4440
315,2322
316,4474
316,4504
316,4454
316,4484
320,4493
320,4471
320,4467
320,3231
321,4464
321,4450
321,4471
321,4484
322,4474
322,4499
322,4495
322,4463
323,4495
323,4494
323,4024
323,4463
324,4478
324,4480
324,4492
324,4467
326,4469
326,4480
326,4476
326,4368
327,4365
327,4450
327,4368
327,4496
328,4207
328,4472
328,4331
328,4435
330,4500
330,4450
330,4476
330,4495
331,4430
331,4472
331,4504
331,4447
333,4466
333,4450
333,4490
333,4024
336,4458
336,4495
336,4504
336,4463
338,4181
338,2290
338,1905
338,4368
339,4478
339,4450
339,4492
339,4024
342,4458
342,4440
342,4435
342,3231
343,4469
343,4454
343,4368
343,4435
344,4169
344,4467
344,4447
344,4496
345,4469
345,4450
345,4368
345,4495
346,4365
346,4425
346,4440
346,4024
347,4365
347,4169
347,4309
347,4137
348,4365
348,4425
348,4476
348,4024
349,4365
349,4425
349,4368
349,4024
350,4169
350,4425
350,4440
350,4024
352,4181
352,2125
352,4471
352,4440
354,4469
354,4504
354,4435
354,4368
355,4365
355,4484
355,4463
355,4467
359,4365
359,4454
359,4495
359,4463
360,4501
360,4484
360,4495
360,4024
361,4169
361,4476
361,4499
361,4495
362,4365
362,4492
362,4450
362,4467
363,4169
363,4496
363,4480
363,4499
364,4467
364,4498
364,4447
364,4024
366,4365
366,4169
366,4497
366,4397
367,4365
367,4169
367,4309
367,4497
368,4365
368,4450
368,4368
368,4447
369,4365
369,4169
369,4318
369,4497
370,4365
370,4169
370,4497
370,4137
371,4365
371,4169
371,4318
371,4309
372,4365
372,4169
372,4318
372,2880
373,4365
373,4169
373,4318
373,4397
374,4365
374,4169
374,4137
374,4397
376,4365
376,4169
376,4309
376,2880
377,4365
377,4169
377,4497
377,2880
378,4365
378,4169
378,2880
378,4137
379,4464
379,4368
379,4440
379,4484
380,4401
380,4471
380,4492
380,4476
381,4491
381,4496
381,2290
381,4467
382,4207
382,4471
382,4499
382,4447
383,4469
383,4447
383,4496
383,4450
384,4469
384,4450
384,4435
384,4476
385,4469
385,4368
385,4480
385,4467
386,4354
386,4454
386,4463
386,4435
387,4294
387,4169
387,4429
387,4445
388,4500
388,4454
388,4480
388,4440
390,4494
390,4467
390,4440
390,4463
391,4365
391,4471
391,4476
391,4496
392,4365
392,4480
392,4368
392,4447
393,4491
393,4492
393,4450
393,4024
394,4401
394,4495
394,4496
394,4463
395,4365
395,4454
395,4492
395,4495
396,4469
396,1214
396,2322
396,2375
397,4500
397,4467
397,4476
397,4368
398,4294
398,4429
398,4365
398,4445
399,4474
399,4450
399,4495
399,4435
400,4500
400,4450
400,4480
400,4492
401,1233
401,4429
401,4445
401,4397
402,4469
402,4331
402,4450
402,4040
403,4495
403,4502
403,4504
403,4484
404,1814
404,4492
404,4401
404,4463
405,4463
405,4502
405,4499
405,4495
406,4466
406,4454
406,4472
406,4471
407,4464
407,4450
407,4471
407,4454
408,4365
408,4440
408,4368
408,4435
409,4055
409,4169
409,4429
409,4445
411,4486
411,4499
411,4476
411,4496
412,4469
412,4447
412,4368
412,4440
413,4469
413,2375
413,4484
413,4495
414,4401
414,4499
414,4496
414,4447
415,4331
415,4484
415,4448
415,4454
416,4494
416,4368
416,4440
416,4484
417,4500
417,4504
417,4480
417,4463
418,4464
418,4435
418,4440
418,4463
419,4469
419,4368
419,4435
419,4495
420,4484
420,4257
420,2105
420,2375
421,4484
421,4501
421,4435
421,4471
422,4207
422,2302
422,4331
422,4504
423,4055
423,4429
423,4169
423,4445
424,4464
424,4331
424,4471
424,4484
425,4469
425,4429
425,1327
425,4445
429,2289
429,1930
429,1331
429,4454
430,4493
430,4492
430,4467
430,4499
431,4458
431,4447
431,4435
431,4024
432,4365
432,4501
432,4495
432,4445
433,4501
433,4331
433,4495
433,2269
434,4401
434,4490
434,4040
434,1814
436,4055
436,1930
436,4169
436,4429
437,4365
437,2302
437,4476
437,4472
438,2125
438,4504
438,2458
438,4435
439,4169
439,4331
439,4476
439,4499
440,4169
440,4492
440,4447
440,4496
441,4365
441,4492
441,4331
441,4496
442,4466
442,1938
442,4490
442,4467
443,4183
443,4491
443,4450
443,4454
445,4501
445,1814
445,4495
445,4490
446,4484
446,4502
446,4471
446,4495
447,4024
447,4458
447,4490
447,4447
448,4493
448,4492
448,1814
448,4368
449,4474
449,4435
449,4454
449,4040
450,4055
450,1930
450,4365
450,4445
451,4169
451,4492
451,4490
451,4496
452,4448
452,2273
452,4499
452,4476
453,4055
453,4429
453,4169
453,4445
454,4169
454,2290
454,4471
454,2374
455,2125
455,4440
455,4454
455,4368
457,4501
457,4490
457,4454
457,4463
458,4055
458,4429
458,4169
458,4445
459,4458
459,2375
459,1840
459,4440
460,4368
460,4257
460,4435
460,4463
461,4491
461,4476
461,4368
461,4467
462,4466
462,2458
462,4490
462,4447
463,4207
463,4480
463,2458
463,4454
464,4413
464,4447
464,4484
464,3231
465,4458
465,2269
465,1840
465,4472
466,4437
466,4495
466,4450
466,4463
467,4365
467,4501
467,4495
467,4445
468,4169
468,2290
468,4490
468,4368
469,4169
469,4471
469,1852
469,2269
470,4425
470,1814
470,3231
470,2302
471,4055
471,1930
471,4169
471,4445
472,4437
472,1490
472,1834
472,4024
474,4501
474,3231
474,2375
474,4467
475,4469
475,4501
475,2273
475,4445
477,4464
477,4435
477,4440
477,4495
478,4257
478,4454
478,4447
478,4472
479,4055
479,4429
479,4169
479,4445
480,4501
480,2325
480,2375
480,2454
481,2374
481,4501
481,4484
481,4024
483,4169
483,4490
483,2290
483,4492
484,4491
484,2127
484,4450
484,4496
485,4365
485,4368
485,4496
485,4440
486,2125
486,2302
486,4496
486,4476
487,4491
487,4471
487,4450
487,4467
488,4055
488,4429
488,4365
488,4445
489,4055
489,1930
489,4365
489,4429
491,4169
491,1930
491,4484
491,4447
492,4503
492,1930
492,4472
492,4368
493,4458
493,4429
493,4435
493,4499
495,4401
495,4368
495,4496
495,4499
496,4055
496,4429
496,2125
496,4445
497,4425
497,4490
497,3231
497,4447
499,4183
499,2375
499,4447
499,4331
500,4491
500,4040
500,4368
500,4467
501,4501
501,1930
501,4495
501,4492
502,4486
502,4499
502,2454
502,4484
503,4055
503,4429
503,4365
503,4445
504,4425
504,4499
504,4024
504,2375
505,4469
505,4493
505,4467
505,4495
508,4501
508,2290
508,2273
508,2127
509,4169
509,4494
509,4471
509,4429
510,4494
510,4495
510,4440
510,4504
511,4257
511,4445
511,4467
511,4024
512,4257
512,4024
512,4447
512,1840
513,2125
513,4471
513,4368
513,4490
514,4365
514,4490
514,2273
514,4476
515,4055
515,4429
515,4169
515,4445
516,4503
516,2375
516,2302
516,4484
518,4474
518,3231
518,2375
518,4368
519,4458
519,4484
519,4435
519,1938
520,4257
520,4429
520,1814
520,2375
521,4469
521,4445
521,4484
521,4490
522,4447
522,4502
522,4435
522,4499
524,4437
524,4040
524,2290
524,3231
525,4169
525,4471
525,4496
525,4440
526,4486
526,4445
526,4480
526,4496
528,4169
528,1834
528,2454
528,4492
534,4464
534,4495
534,4440
534,4472
535,4401
535,2294
535,4040
535,3231
536,1905
536,4471
536,4040
536,4490
537,4480
537,4502
537,4454
537,2458
538,4458
538,4472
538,4504
538,2269
540,3231
540,4257
540,4472
540,4440
541,4493
541,4495
541,4447
541,2127
542,4024
542,4486
542,4331
542,4496
543,4024
543,4494
543,4504
543,2375
545,4024
545,4448
545,4472
545,4495
547,4401
547,4024
547,4496
547,4368
549,4435
549,4503
549,4447
549,4463
550,4491
550,4435
550,4368
550,2375
551,4478
551,4484
551,4492
551,4471
552,2289
552,4499
552,4454
552,1840
553,4024
553,4448
553,4472
553,4495
554,4257
554,3231
554,4447
554,2454
555,4474
555,1852
555,4454
555,2322
556,4501
556,4445
556,4495
556,4435
557,2125
557,4492
557,4368
557,4471
560,4458
560,4467
560,4435
560,4472
561,4365
561,4472
561,1938
561,4496
562,4207
562,4490
562,2458
562,1840
563,4448
563,1814
563,2458
563,4490
564,4055
564,4429
564,4169
564,4445
565,4463
565,4501
565,2374
565,2127
566,4024
566,4257
566,4331
566,4368
568,4464
568,4331
568,4471
568,4490
570,4401
570,2454
570,4492
570,4024
571,4472
571,4467
571,4490
571,4447
573,4207
573,4490
573,2105
573,4454
574,4435
574,4257
574,4024
574,4368
575,4469
575,4458
575,2374
